time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,0.780160541232,-0.0973050130565,20.423438935,6.23635622692,0.00289693888993,0.0,0.366960211645,-0.298461447826,5.49682880724,-0.0561033793104,-0.032619396158,0.0,459.3759715530356,458.6835353785259,458.811605543071,457.87826058942983
3.1800000000000024,0.802121979428,-0.116155136047,20.7554386809,6.23317194589,0.000828814446967,0.0,0.365287589954,-0.330179036139,5.56945179676,-0.0476105111887,-0.0384498952952,0.0,456.64743764535655,456.18155596908935,456.47455828677346,457.1501166524305
3.2400000000000024,0.824026656896,-0.136867789626,21.089786677,6.23086190378,6.28142165294,0.0,0.365084424532,-0.360464669289,5.57542837254,-0.0246704787639,-0.0550039982241,0.0,436.46989781955705,435.0847239085516,436.1775773801261,438.08865977082735
3.3000000000000025,0.845968762483,-0.159430062163,21.4243977947,6.22907088541,6.27828180819,0.0,0.366603470867,-0.391751081693,5.57823941638,-0.0430108067397,-0.0474603480993,0.0,435.7133544468511,436.3418319688979,435.8357928322945,434.29956353167483
3.3600000000000025,0.868067466135,-0.184012691493,21.7611453722,6.22620154483,6.27555636561,0.0,0.370290862821,-0.427914015145,5.64631407809,-0.0597869776571,-0.0416353867689,0.0,455.9471902660734,456.411254426686,456.8552677155961,455.51403869702403
3.4200000000000026,0.890418018778,-0.210666936668,22.0992275336,6.22250792455,6.2731750854,0.0,0.374934092224,-0.460871811116,5.62317056268,-0.0653646069133,-0.0360538285496,0.0,427.532820091476,428.0073390072832,428.4419478868101,427.9644888726172
3.4800000000000026,0.91314992995,-0.239734453545,22.4419703292,6.21865529631,6.27106983359,0.0,0.383029970131,-0.508430869901,5.80065452134,-0.0619977235362,-0.0332221534968,0.0,489.2983092290202,489.5086999070459,489.04178364342044,489.2899366938585
3.5400000000000027,0.936441434298,-0.271878683124,22.7974270578,6.21452740856,6.26914610096,0.0,0.393580058139,-0.56343696065,6.04657494029,-0.0880426178495,-0.0298381629381,0.0,509.9307418486852,510.1722221376196,511.4966984518484,509.6350644081258
3.6000000000000028,0.960261418403,-0.30669749315,23.1570685381,6.20932047381,6.26726194947,0.0,0.400559465198,-0.597603863041,5.94197638789,-0.0843752559522,-0.0347300458827,0.0,405.88223502585384,405.4424023166461,404.9294180936233,405.2522447645883
3.660000000000003,0.984561086039,-0.343790948079,23.5124259454,6.20443294292,6.2651178513,0.0,0.409605459381,-0.63926358081,5.90341255894,-0.0761880850908,-0.0378241274075,0.0,427.1773539259648,426.9127501851931,425.8094497220117,426.503707926229
